"Date","Name","dividends","GewinnProz","bestPerformance","worstPerformance","kgv","kuv","kbv","EKQuote","FKQuote"
"2017-08-28","Coca-Cola","1.52","3.2364620535650404","13.069455467734903","-1.6883181452745033","30.079468874172186","4.791139029535865","8.442378810408922","26.43","73.39"
"2017-12-28","Coca-Cola","1.56","6.64916870846087","13.056385090415068","-3.6053109846088893","30.278146357615896","4.822784915611814","8.498141449814128","26.43","73.39"
"2018-05-01","Coca-Cola","1.5699999999999998","17.774125381544962","0.6142168384494884","-12.239849829792892","146.86206896551727","5.258024691358026","10.620947630922695","19.42","78.41"
"2018-08-28","Coca-Cola","1.58","24.95041271656188","9.193742700210406","-6.511436359188871","156.44827241379312","5.601234444444445","11.31421421446384","19.42","78.41"
"2018-10-01","Coca-Cola","1.5899999999999999","21.65261085874974","11.263540583960063","-4.739334529967742","159.41379310344828","5.707407407407407","11.528678304239401","19.42","78.41"
"2019-05-01","Coca-Cola","1.61","-2.8400946696851284","16.943444451105783","-3.8012236706087332","32.17880794701987","6.592944369063773","12.20854271356784","20.41","77.1"
"2019-07-15","Coca-Cola","1.6199999999999999","-7.8841337447893","16.962084361678254","0","34.52317947019868","7.073270149253731","13.097990201005025","20.41","77.1"
"2019-08-28","Coca-Cola","1.6199999999999999","-6.641260993626178","23.648196096028705","0","36.496689403973505","7.477612075983718","13.84673391959799","20.41","77.1"
"2019-10-01","Coca-Cola","1.63","-7.0265358819200054","22.42384234820434","-2.0082445759368905","36.19205430463576","7.415197014925373","13.731156281407035","20.41","77.1"
"2020-03-31","Coca-Cola","1.65","22.847455367231646","17.811498460822726","-26.409447423757737","21.172248803827753","5.121527777777778","9.988713318284425","21.97","75.58"
"2020-07-15","Coca-Cola","1.66","25.21550968898665","23.535678287122508","-22.83385792725997","22.200957894736845","5.370370601851851","10.474041083521445","21.97","75.58"
"2020-10-01","Coca-Cola","1.67","11.203741358275728","30.93716371306805","-18.210545181930073","23.5311004784689","5.692129629629629","11.101580135440182","21.97","75.58"
"2020-12-28","Coca-Cola","1.68","11.816840841949785","44.19594930255726","-9.92848977334958","25.913875598086126","6.268518518518517","12.225733634311512","21.97","75.58"
"2016-03-31","Unilever","109.029998","28.422838953211738","24.900950871632332","-1.1755485893416906","2522","232.82865583456427","612.1359223300971","29.52","69.25"
"2016-12-28","Unilever","121.709999","29.521354453935327","18.639160332971414","-12.900225853593728","2622.4","242.09748892171345","636.504854368932","29.52","69.25"
"2017-12-28","Unilever","133.239997","3.2550920708050435","29.238483234095902","-9.332747059470158","2749.3333333333335","272.3910171730515","756.697247706422","28.98","69.91"
"2018-05-01","Unilever","135.299999","17.299692283076926","9.945872801082544","-10.684841156425195","2149.4708994708994","242.97248803827753","894.8237885462555","22.61","76.14"
"2018-08-28","Unilever","139.82","17.60633080695497","21.407307171853862","-1.3740793668242324","2373.544973544974","268.3014354066986","988.1057268722467","22.61","76.14"
"2018-10-01","Unilever","139.82","19.02590183323477","14.411366711772654","-7.057271628009232","2236.772486772487","252.84090909090912","931.1674008810572","22.61","76.14"
"2019-05-01","Unilever","142.759998","-8.385313218142548","17.78173492749937","-0.5904455179817525","1493.5483870967741","276.5830346475508","1199.4818652849742","19.46","79.33"
"2019-07-15","Unilever","143.439998","-10.618109492537313","27.830068684813014","-1.1410584300609927","1620.967741935484","300.1792114695341","1301.8134715025908","19.46","79.33"
"2019-08-28","Unilever","143.599998","-10.366043652647974","30.65377766471635","0","1656.774193548387","306.8100358422939","1330.5699481865286","19.46","79.33"
"2019-10-01","Unilever","143.599998","1.156990964840556","24.446705672856783","-8.114199849737036","1578.0645161290322","292.23416965352453","1267.3575129533679","19.46","79.33"
"2020-03-31","Unilever","148.17999600000002","3.1574039013617967","9.38003220611916","-23.450413223140497","2156.3492063492063","234.76382488479263","926.2499999999999","20.36","78.57"
"2020-07-15","Unilever","149.139995","2.015639259429623","16.693505099302207","-18.3320811419985","2300.5291005291006","250.46082949308757","988.1818181818181","20.36","78.57"
"2020-10-01","Unilever","149.08999500000002","-14.212487096774193","28.958668813741273","-1.7784137367130026","2542.3280423280426","276.7857142857143","1092.0454545454545","20.36","78.57"
"2016-03-31","BASF","2.9","44.52487732164959","16.931220159943216","-31.451610510219076","15.276498387096776","0.8665534309240622","1.9696970588235296","41.94","57.2"
"2016-12-28","BASF","3","8.84090795454546","55.2028191322254","0","20.276497695852534","1.1501764475231995","2.6143790849673207","41.94","57.2"
"2017-08-28","BASF","3.1","2.3116450021613306","16.30156260448523","-12.85439991473033","18.497738009049773","1.3066965318842896","2.3609587640773895","40","59.04"
"2017-12-28","BASF","3.1","-31.558522650986447","16.499246816916703","-4.801970088261531","20.99095","1.4828192264663578","2.679179872942535","40","59.04"
"2018-08-28","BASF","3.2","-23.426446054880977","3.9891609087162605","-17.528407239242494","12.16767416918429","1.148745051340559","2.1864821661237785","41.64","57.23"
"2018-10-01","BASF","3.2","-13.284610985956327","0.4324953958389832","-21.541928361665374","11.57552824773414","1.0928408014831716","2.0800759229098804","41.64","57.23"
"2019-07-15","BASF","6.6","-4.276583717459993","4.503419366321237","-27.877574053028574","11.9199216796875","0.894343478898007","1.598899633219806","38.61","60.22"
"2019-08-28","BASF","6.6","-0.9575923392612807","4.056937650232428","-28.359669056462177","11.421875","0.8569753810082064","1.5320932669635838","38.61","60.22"
"2019-10-01","BASF","6.6","-8.347827667984191","12.544481983194267","-17.46052136737002","12.353515625","0.9268757327080892","1.6570605187319885","38.61","60.22"
"2020-03-31","BASF","6.6","79.48776451500751","10.529012424747041","-42.07947219974418","14.478187919463089","0.6680860947661815","0.9549579459938027","46.62","52.43"
"2020-07-15","BASF","3.3","36.43381319953686","32.7526578711413","-27.50420002080861","17.389261744966444","0.802415608547538","1.1469676848162904","46.62","52.43"
"2020-10-01","BASF","3.3","32.178312870903504","31.59984372998592","-28.133748119736367","17.238254697986577","0.7954474914834314","1.137007503320053","46.62","52.43"
"2020-12-28","BASF","3.3","-0.33731983536767535","67.08082746253363","-4.495533687281695","21.885906375838925","1.0099102043976462","1.4435591190792385","46.62","52.43"
"2016-03-31","Vonovia","0.749755","6.813451383399198","43.8411102668895","-1.5564202334630295","14.709302325581396","4.727204783258594","1.2680433039294305","34.3","64.9"
"2016-12-28","Vonovia","0.893325","38.416852536297554","21.748695478191294","-17.34583489959699","14.151162325581396","4.547832436472347","1.2199277866880514","34.3","64.9"
"2017-08-28","Vonovia","1.052848","28.679454830883405","20.003425244048636","-3.6176012994553752","7.56695464362851","4.962464589235127","1.2122837370242214","38.34","60.38"
"2017-12-28","Vonovia","1.052848","-1.4001770645274851","37.606412952762504","-1.5759311944619991","8.902807991360692","5.838527053824364","1.4262976124567477","38.34","60.38"
"2018-08-28","Vonovia","1.148561","1.9726595951092423","25.99799399055658","0","9.289029324894514","6.039780384087791","1.3282050980392157","40.2","58.18"
"2018-10-01","Vonovia","1.148561","13.532728148887008","16.041147733079008","-6.559203338222675","8.805907594936707","5.725651851851851","1.2591252488687783","40.2","58.18"
"2019-07-15","Vonovia","2.822251","32.090944774075766","14.144311386931774","-10.278460278460289","10.433333333333334","5.7206266318537855","1.2021947873799725","36.2","62.21"
"2019-08-28","Vonovia","2.822251","43.63943085714287","13.961972231361596","-10.421785421785422","10.416666666666666","5.711488250652741","1.2002743484224965","36.2","62.21"
"2019-10-01","Vonovia","2.822251","34.43392800891316","20.448041689190966","-5.323501228501238","11.009524285714285","6.036553785900783","1.268587160493827","36.2","62.21"
"2020-03-31","Vonovia","2.822251","30.45530694482152","16.217625192623064","-17.01812769111862","22.207921287128713","6.86983169984686","1.1978638451268355","34.18","64.28"
"2020-07-15","Vonovia","1.347964","7.460884354143039","42.64249702810865","-1.7838030363217405","27.25742623762376","8.431853139356814","1.4702269959946594","34.18","64.28"
"2020-10-01","Vonovia","1.347964","-8.783345129760711","53.73057791350146","-4.628738273405042","29.37623762376238","9.08728943338438","1.584512683578104","34.18","64.28"
"2020-12-28","Vonovia","1.347964","-15.453073022312369","53.2642566458164","-4.918034315042852","29.287128712871286","9.059724349157733","1.5797062750333777","34.18","64.28"
"2016-03-31","PepsiCo","3.012","12.092113229153595","14.32396713882158","-0.5820711955360602","27.6226423180593","2.41356577955723","12.273054251497006","16.65","83.4"
"2016-12-28","PepsiCo","3.168","17.107622334899","11.57087165098234","-4.856307792436409","28.199461725067383","2.4639661563824773","12.529341676646707","16.65","83.4"
"2017-05-01","PepsiCo","3.22","-8.843963384787704","13.379784038975906","-1.7844655353393857","25.57630956719818","2.5960693410404625","14.248730837563452","14.63","85.43"
"2017-08-28","PepsiCo","3.343","-0.8888722443407258","16.67171782966492","-2.9890823339896233","26.318906833712987","2.67144510982659","14.662436675126905","14.63","85.43"
"2017-12-28","PepsiCo","3.589","-4.52534318433755","17.528305735254392","0","27.186787699316632","2.759537526011561","15.14593883248731","14.63","85.43"
"2018-05-01","PepsiCo","3.712","32.10128312623675","0","-18.5857462453064","29.07038035190616","2.2437753961068356","12.741644858611826","13.51","86.57"
