"Date","Name","dividends","GewinnProz","bestPerformance","worstPerformance","kgv","kuv","kbv","EKQuote","FKQuote"
"2020-08-28","AbbVie","0","-7.31655425966984","45.999996899224826","-6.605180866702742","17.767924150943397","4.200267528991971","-17.02893273056058","0","100"
"2020-12-28","AbbVie","1.3","1.9913021360454943","60.387592248062006","-4.803534642560692","19.518867358490567","4.614183630686886","-18.707051898734175","0","100"
"2017-08-28","LVMH","0","6.926104509814096","47.187190474757216","-9.34481286825335","27.253788636363637","2.896926667561401","4.147771060722522","44.27","53.2"
"2018-08-28","LVMH","0","-1.184101865369016","42.807501242321024","-1.106837300987984","30.190989226248774","3.64404775978248","5.417398945518453","42.09","55.86"
"2018-10-01","LVMH","0","-12.088630409031552","33.20312586466474","-1.5399479676632244","30.058765328109693","3.6280883555975882","5.393673005272408","42.09","55.86"
"2018-12-28","LVMH","0","2.3343200791295717","7.598981037011021","-18.9124189061629","24.755142017629773","2.9879418370965833","4.442003514938489","42.09","55.86"
"2019-07-15","LVMH","0","-9.03827840668159","56.23843288797532","-1.0286489583333336","30.06724588607595","4.0900773568661215","5.943853425086018","43.46","54.3"
"2019-10-01","LVMH","0","9.00307853817286","46.80370236382323","-7.391078723167865","28.251582753164556","3.843090895393887","5.584923459493275","43.46","54.3"
"2020-03-31","LVMH","4.6","5.495641702030727","17.537766242565734","-22.913103006393875","23.75087803508772","3.17733770184003","4.675369691946401","37.91","60.25"
"2020-08-28","LVMH","0","2.4094835008025672","37.645420900347105","-9.725539953778561","27.81403550877193","3.7208975403680062","5.475203840309435","37.91","60.25"
"2020-12-28","LVMH","0","2.579365079365079","75.03037992580461","-1.0212120733414265","35.36842105263158","4.731505820503192","6.9622876087857435","37.91","60.25"
"2016-07-15","Lufthansa","0","-5.482456140350877","13.432835820895516","-25.4170755642787","4.351145038167939","0.23076923076923078","0.9178743961352658","17.28","82.46"
"2017-08-28","Lufthansa","0","13.414043583535125","122.04301075268815","-2.202225905754207","7.591911764705881","0.4258610022685089","1.3711819389110225","19.72","80.01"
"2018-08-28","Lufthansa","0","-11.129773671977059","18.575692231075713","-23.48972289557445","6.632311699164346","0.44051802035152643","1.1816376674937967","25.58","74.13"
"2018-10-01","Lufthansa","0","-8.100294117647046","3.2868525896414313","-33.354757925618316","5.777158774373259","0.3837187789084181","1.0292803970223325","25.58","74.13"
"2018-12-28","Lufthansa","0","11.82741056713651","13.807060300812267","-36.69665691848788","5.4874654596100285","0.36447735430157263","0.9776675434243177","25.58","74.13"
"2019-07-15","Lufthansa","0","-13.618022864828506","1.605739665186201","-38.04166666666667","4.547400611620795","0.27470903380750045","0.7468608739326971","24.39","75.33"
"2019-10-01","Lufthansa","0","7.322888283378753","14.28571428571428","-37.558485750744374","4.489296636085627","0.2711989654535378","0.7373179306880964","24.39","75.33"
"2020-03-31","Lufthansa","0","-4.718523709413688","3.706395348837188","-62.09827357237716","4.704395604395604","0.1566983894582723","0.40348727615457114","23.37","76.38"
"2020-08-28","Lufthansa","0","-17.658818302976453","25.403899721448475","-49.41572749526559","4.9472527472527466","0.16478770131771595","0.4243166823751178","23.37","76.38"
